transaction_id,timestamp,sender_id,receiver_id,sender_country,receiver_country,amount_eur,is_flagged,flag_reason,risk_score
TXN0244,2023-01-03 13:00:00,CUST1972,CUST2409,Latvia,Lithuania,13081.73,False,Clean,7.47
TXN0245,2023-01-03 13:15:00,CUST1744,CUST2740,Latvia,Luxembourg,531.04,False,Clean,30.29
TXN0246,2023-01-03 13:30:00,CUST1258,CUST2378,Netherlands,Netherlands,6013.5,False,Clean,5.32
TXN0247,2023-01-03 13:45:00,CUST1358,CUST2188,Malta,Malta,12368.87,False,Clean,30.85
TXN0248,2023-01-03 14:00:00,CUST1709,CUST2858,Luxembourg,Luxembourg,5810.67,False,Clean,18.54
TXN0249,2023-01-03 14:15:00,CUST1455,CUST2230,Germany,Latvia,9222.45,False,Clean,5.12
TXN0250,2023-01-03 14:30:00,CUST1410,CUST2833,Estonia,Luxembourg,9291.6,False,Clean,17.05
TXN0251,2023-01-03 14:45:00,CUST1648,CUST2852,Netherlands,Netherlands,5792.87,False,Clean,10.6
TXN0252,2023-01-03 15:00:00,CUST1317,CUST2119,Luxembourg,Germany,13614.87,False,Clean,23.73
TXN0253,2023-01-03 15:15:00,CUST1676,CUST2156,Germany,Netherlands,7796.81,False,Clean,25.38
TXN0254,2023-01-03 15:30:00,CUST1224,CUST2784,Malta,Germany,7239.37,False,Clean,19.63
TXN0255,2023-01-03 15:45:00,CUST1818,CUST2687,Lithuania,Estonia,14963.95,False,Clean,6.22
TXN0256,2023-01-03 16:00:00,CUST1233,CUST2465,Malta,Estonia,7655.76,False,Clean,24.68
TXN0257,2023-01-03 16:15:00,CUST1683,CUST2104,Latvia,Lithuania,3086.77,False,Clean,30.26
TXN0258,2023-01-03 16:30:00,CUST1663,CUST2604,Estonia,Netherlands,7939.51,False,Clean,26.61
TXN0259,2023-01-03 16:45:00,CUST1974,CUST2698,Luxembourg,Netherlands,12303.24,False,Clean,29.9
TXN0260,2023-01-03 17:00:00,CUST1826,CUST2972,Luxembourg,Germany,11764.47,False,Clean,11.02
TXN0261,2023-01-03 17:15:00,CUST1373,CUST2795,Cyprus,Estonia,11934.44,False,Clean,31.67
TXN0262,2023-01-03 17:30:00,CUST1671,CUST2502,Estonia,Germany,10766.34,False,Clean,14.67
TXN0263,2023-01-03 17:45:00,CUST1607,CUST2693,Cyprus,Estonia,4186.16,False,Clean,5.4
TXN0264,2023-01-03 18:00:00,CUST1471,CUST2682,Estonia,Germany,13000.22,False,Clean,30.3
TXN0265,2023-01-03 18:15:00,CUST1232,CUST2699,Latvia,Estonia,13454.93,False,Clean,33.25
TXN0266,2023-01-03 18:30:00,CUST1691,CUST2175,Cyprus,Germany,3315.21,False,Clean,24.67
TXN0267,2023-01-03 18:45:00,CUST1112,CUST2734,Germany,Malta,2391.61,False,Clean,11.94
TXN0268,2023-01-03 19:00:00,CUST1829,CUST2745,Cyprus,Estonia,14646.27,False,Clean,12.55
TXN0269,2023-01-03 19:15:00,CUST1496,CUST2674,Netherlands,Cyprus,13090.7,False,Clean,19.0
TXN0270,2023-01-03 19:30:00,CUST1441,CUST2421,Germany,Germany,13451.92,False,Clean,31.93
TXN0271,2023-01-03 19:45:00,CUST1563,CUST2134,Netherlands,Netherlands,13352.46,False,Clean,9.49
TXN0272,2023-01-03 20:00:00,CUST1267,CUST2391,Malta,Lithuania,8354.46,False,Clean,29.78
TXN0273,2023-01-03 20:15:00,CUST1509,CUST2992,Estonia,Cyprus,9872.83,False,Clean,13.74
TXN0274,2023-01-03 20:30:00,CUST1806,CUST2736,Germany,Cyprus,8407.76,False,Clean,29.26
TXN0275,2023-01-03 20:45:00,CUST1385,CUST2501,Estonia,Germany,9840.18,True,Structuring,97.02
TXN0276,2023-01-03 21:00:00,CUST1386,CUST2665,Cyprus,Malta,11309.79,True,Layering,71.55
TXN0277,2023-01-03 21:15:00,CUST1112,CUST2033,Lithuania,Netherlands,7827.31,False,Clean,15.95
TXN0278,2023-01-03 21:30:00,CUST1612,CUST2055,Luxembourg,Cyprus,9891.78,False,Clean,29.07
TXN0279,2023-01-03 21:45:00,CUST1624,CUST2954,Estonia,Netherlands,7788.28,False,Clean,20.88
TXN0280,2023-01-03 22:00:00,CUST1951,CUST2519,Cyprus,Malta,7631.26,True,Layering,67.76
TXN0281,2023-01-03 22:15:00,CUST1080,CUST2756,Estonia,Luxembourg,2990.94,False,Clean,23.68
TXN0282,2023-01-03 22:30:00,CUST1698,CUST2825,Malta,Malta,4541.35,False,Clean,9.59
TXN0283,2023-01-03 22:45:00,CUST1112,CUST2638,Netherlands,Luxembourg,2803.36,False,Clean,30.34
TXN0284,2023-01-03 23:00:00,CUST1001,CUST2012,Malta,Luxembourg,3337.16,False,Clean,10.87
TXN0285,2023-01-03 23:15:00,CUST1641,CUST2528,Cyprus,Lithuania,14608.17,False,Clean,32.97
TXN0286,2023-01-03 23:30:00,CUST1219,CUST2720,Lithuania,Malta,2720.14,False,Clean,12.52
TXN0287,2023-01-03 23:45:00,CUST1565,CUST2555,Cyprus,Malta,4404.42,True,Layering,85.79
TXN0288,2023-01-04 00:00:00,CUST1854,CUST2373,Malta,Estonia,9063.55,False,Clean,13.54
TXN0289,2023-01-04 00:15:00,CUST1996,CUST2484,Cyprus,Malta,9347.59,True,Layering,69.5
TXN0290,2023-01-04 00:30:00,CUST1735,CUST2973,Estonia,Germany,2732.62,False,Clean,14.3
TXN0291,2023-01-04 00:45:00,CUST1224,CUST2647,Luxembourg,Malta,12008.9,False,Clean,27.44
TXN0292,2023-01-04 01:00:00,CUST1384,CUST2228,Lithuania,Germany,11885.44,False,Clean,21.7
TXN0293,2023-01-04 01:15:00,CUST1402,CUST2623,Lithuania,Netherlands,3941.11,False,Clean,31.49
TXN0294,2023-01-04 01:30:00,CUST1637,CUST2307,Malta,Luxembourg,4685.66,False,Clean,14.22
TXN0295,2023-01-04 01:45:00,CUST1129,CUST2457,Germany,Cyprus,14100.82,False,Clean,25.76
TXN0296,2023-01-04 02:00:00,CUST1052,CUST2160,Cyprus,Malta,12472.24,True,Layering,75.22
TXN0297,2023-01-04 02:15:00,CUST1683,CUST2331,Cyprus,Malta,10618.06,True,Layering,81.14
TXN0298,2023-01-04 02:30:00,CUST1729,CUST2776,Lithuania,Germany,1692.38,False,Clean,17.02
TXN0299,2023-01-04 02:45:00,CUST1671,CUST2225,Latvia,Lithuania,6564.83,False,Clean,19.48
TXN0300,2023-01-04 03:00:00,CUST1709,CUST2983,Cyprus,Malta,8609.88,False,Clean,15.67
TXN0301,2023-01-04 03:15:00,CUST1415,CUST2729,Lithuania,Malta,3217.46,False,Clean,14.66
TXN0302,2023-01-04 03:30:00,CUST1246,CUST2504,Netherlands,Cyprus,6999.29,False,Clean,25.59
TXN0303,2023-01-04 03:45:00,CUST1835,CUST2456,Cyprus,Cyprus,9214.88,False,Clean,11.48
TXN0304,2023-01-04 04:00:00,CUST1438,CUST2045,Cyprus,Lithuania,5246.96,False,Clean,26.28
TXN0305,2023-01-04 04:15:00,CUST1202,CUST2214,Estonia,Cyprus,11823.7,False,Clean,33.05
TXN0306,2023-01-04 04:30:00,CUST1183,CUST2059,Estonia,Germany,12686.52,False,Clean,21.96
TXN0307,2023-01-04 04:45:00,CUST1122,CUST2644,Estonia,Lithuania,5192.34,False,Clean,23.34
TXN0308,2023-01-04 05:00:00,CUST1400,CUST2616,Estonia,Luxembourg,12660.53,False,Clean,7.07
TXN0309,2023-01-04 05:15:00,CUST1766,CUST2195,Latvia,Lithuania,2001.86,False,Clean,30.93
TXN0310,2023-01-04 05:30:00,CUST1293,CUST2925,Lithuania,Netherlands,12647.07,False,Clean,13.56
TXN0311,2023-01-04 05:45:00,CUST1279,CUST2489,Estonia,Latvia,2714.88,False,Clean,23.45
TXN0312,2023-01-04 06:00:00,CUST1836,CUST2157,Malta,Malta,1702.44,False,Clean,34.37
TXN0313,2023-01-04 06:15:00,CUST1883,CUST2610,Germany,Netherlands,9805.74,False,Clean,22.87
TXN0314,2023-01-04 06:30:00,CUST1609,CUST2226,Estonia,Latvia,7343.09,False,Clean,26.74
TXN0315,2023-01-04 06:45:00,CUST1197,CUST2412,Lithuania,Lithuania,13664.41,False,Clean,18.36
TXN0316,2023-01-04 07:00:00,CUST1981,CUST2205,Estonia,Malta,9870.32,True,Structuring,85.09
TXN0317,2023-01-04 07:15:00,CUST1906,CUST2079,Latvia,Cyprus,4663.71,False,Clean,28.93
TXN0318,2023-01-04 07:30:00,CUST1510,CUST2124,Netherlands,Latvia,7760.66,False,Clean,6.05
TXN0319,2023-01-04 07:45:00,CUST1751,CUST2471,Netherlands,Lithuania,7111.22,False,Clean,26.02
TXN0320,2023-01-04 08:00:00,CUST1143,CUST2940,Lithuania,Lithuania,5494.21,False,Clean,5.69
TXN0321,2023-01-04 08:15:00,CUST1608,CUST2218,Malta,Netherlands,10559.25,False,Clean,30.87
TXN0322,2023-01-04 08:30:00,CUST1200,CUST2516,Netherlands,Netherlands,11513.65,False,Clean,9.73
TXN0323,2023-01-04 08:45:00,CUST1123,CUST2602,Luxembourg,Cyprus,12868.27,False,Clean,20.43
TXN0324,2023-01-04 09:00:00,CUST1186,CUST2104,Netherlands,Luxembourg,14606.42,False,Clean,22.91
TXN0325,2023-01-04 09:15:00,CUST1325,CUST2393,Germany,Estonia,4366.51,False,Clean,18.73
TXN0326,2023-01-04 09:30:00,CUST1463,CUST2631,Lithuania,Germany,10883.36,False,Clean,15.22
TXN0327,2023-01-04 09:45:00,CUST1348,CUST2645,Malta,Estonia,6216.74,False,Clean,19.03
TXN0328,2023-01-04 10:00:00,CUST1770,CUST2824,Lithuania,Estonia,10317.69,False,Clean,14.34
TXN0329,2023-01-04 10:15:00,CUST1659,CUST2608,Netherlands,Malta,7401.73,False,Clean,18.14
TXN0330,2023-01-04 10:30:00,CUST1763,CUST2980,Netherlands,Luxembourg,14909.71,False,Clean,15.77
TXN0331,2023-01-04 10:45:00,CUST1954,CUST2434,Netherlands,Malta,11069.08,False,Clean,21.99
TXN0332,2023-01-04 11:00:00,CUST1931,CUST2331,Cyprus,Cyprus,14311.12,False,Clean,12.14
TXN0333,2023-01-04 11:15:00,CUST1402,CUST2143,Latvia,Malta,12607.06,False,Clean,34.66
TXN0334,2023-01-04 11:30:00,CUST1345,CUST2800,Estonia,Latvia,9662.32,True,Structuring,97.21
TXN0335,2023-01-04 11:45:00,CUST1962,CUST2540,Luxembourg,Cyprus,12309.08,False,Clean,10.82
TXN0336,2023-01-04 12:00:00,CUST1510,CUST2278,Latvia,Cyprus,7157.81,False,Clean,19.31
TXN0337,2023-01-04 12:15:00,CUST1146,CUST2233,Lithuania,Lithuania,4150.93,False,Clean,30.99
TXN0338,2023-01-04 12:30:00,CUST1147,CUST2529,Luxembourg,Lithuania,5869.64,False,Clean,5.65
TXN0339,2023-01-04 12:45:00,CUST1863,CUST2571,Germany,Lithuania,793.43,False,Clean,25.39
TXN0340,2023-01-04 13:00:00,CUST1710,CUST2090,Estonia,Germany,8097.9,False,Clean,21.44
TXN0341,2023-01-04 13:15:00,CUST1819,CUST2492,Germany,Latvia,7823.34,False,Clean,10.09
TXN0342,2023-01-04 13:30:00,CUST1488,CUST2199,Malta,Latvia,8116.13,False,Clean,29.52
TXN0343,2023-01-04 13:45:00,CUST1928,CUST2362,Cyprus,Lithuania,14623.45,False,Clean,16.07
TXN0344,2023-01-04 14:00:00,CUST1935,CUST2441,Lithuania,Estonia,9813.27,True,Structuring,95.1
TXN0345,2023-01-04 14:15:00,CUST1639,CUST2026,Cyprus,Germany,2844.84,False,Clean,29.84
TXN0346,2023-01-04 14:30:00,CUST1550,CUST2025,Lithuania,Estonia,5848.8,False,Clean,24.16
TXN0347,2023-01-04 14:45:00,CUST1337,CUST2394,Germany,Netherlands,6647.36,False,Clean,31.95
TXN0348,2023-01-04 15:00:00,CUST1871,CUST2507,Germany,Latvia,5727.73,False,Clean,23.9
TXN0349,2023-01-04 15:15:00,CUST1640,CUST2301,Germany,Latvia,12078.19,False,Clean,27.22
TXN0350,2023-01-04 15:30:00,CUST1778,CUST2339,Lithuania,Estonia,8098.55,False,Clean,30.09
TXN0351,2023-01-04 15:45:00,CUST1987,CUST2267,Netherlands,Germany,8795.45,False,Clean,6.64
TXN0352,2023-01-04 16:00:00,CUST1952,CUST2461,Germany,Latvia,12868.7,False,Clean,28.28
TXN0353,2023-01-04 16:15:00,CUST1472,CUST2693,Cyprus,Estonia,12185.96,False,Clean,23.41
TXN0354,2023-01-04 16:30:00,CUST1945,CUST2456,Malta,Cyprus,2417.07,False,Clean,7.09
TXN0355,2023-01-04 16:45:00,CUST1150,CUST2360,Estonia,Cyprus,10851.76,False,Clean,20.26
TXN0356,2023-01-04 17:00:00,CUST1414,CUST2068,Lithuania,Malta,6813.82,False,Clean,7.47
TXN0357,2023-01-04 17:15:00,CUST1989,CUST2863,Luxembourg,Germany,4772.41,False,Clean,27.08
TXN0358,2023-01-04 17:30:00,CUST1297,CUST2412,Cyprus,Estonia,1225.27,False,Clean,21.4
TXN0359,2023-01-04 17:45:00,CUST1610,CUST2971,Latvia,Malta,7565.12,False,Clean,33.61
TXN0360,2023-01-04 18:00:00,CUST1262,CUST2491,Malta,Cyprus,5653.83,False,Clean,10.49
TXN0361,2023-01-04 18:15:00,CUST1763,CUST2833,Latvia,Germany,4146.94,False,Clean,23.18
TXN0362,2023-01-04 18:30:00,CUST1143,CUST2049,Estonia,Luxembourg,10572.74,False,Clean,11.35
TXN0363,2023-01-04 18:45:00,CUST1345,CUST2687,Netherlands,Malta,11657.54,False,Clean,23.42
TXN0364,2023-01-04 19:00:00,CUST1623,CUST2564,Germany,Luxembourg,4049.45,False,Clean,26.68
TXN0365,2023-01-04 19:15:00,CUST1571,CUST2102,Lithuania,Lithuania,1216.99,False,Clean,26.67
TXN0366,2023-01-04 19:30:00,CUST1880,CUST2216,Cyprus,Germany,12806.91,False,Clean,29.45
TXN0367,2023-01-04 19:45:00,CUST1001,CUST2438,Luxembourg,Netherlands,644.42,False,Clean,30.61
TXN0368,2023-01-04 20:00:00,CUST1896,CUST2700,Germany,Lithuania,14088.13,False,Clean,7.32
TXN0369,2023-01-04 20:15:00,CUST1303,CUST2569,Cyprus,Malta,9600.49,False,Clean,15.3
TXN0370,2023-01-04 20:30:00,CUST1253,CUST2559,Lithuania,Estonia,5166.78,False,Clean,25.61
TXN0371,2023-01-04 20:45:00,CUST1651,CUST2159,Latvia,Lithuania,4073.93,False,Clean,19.96
TXN0372,2023-01-04 21:00:00,CUST1452,CUST2489,Germany,Lithuania,630.58,False,Clean,10.72
TXN0373,2023-01-04 21:15:00,CUST1036,CUST2686,Estonia,Malta,3914.34,False,Clean,21.58
TXN0374,2023-01-04 21:30:00,CUST1159,CUST2242,Netherlands,Estonia,2497.06,False,Clean,17.22
TXN0375,2023-01-04 21:45:00,CUST1008,CUST2794,Estonia,Estonia,9376.41,False,Clean,16.7
TXN0376,2023-01-04 22:00:00,CUST1232,CUST2753,Netherlands,Cyprus,2914.91,False,Clean,29.29
TXN0377,2023-01-04 22:15:00,CUST1098,CUST2882,Malta,Netherlands,8165.13,False,Clean,17.23
TXN0378,2023-01-04 22:30:00,CUST1658,CUST2005,Cyprus,Estonia,9056.69,False,Clean,5.79
TXN0379,2023-01-04 22:45:00,CUST1815,CUST2596,Germany,Latvia,4821.6,False,Clean,6.74
TXN0380,2023-01-04 23:00:00,CUST1207,CUST2820,Germany,Latvia,1008.44,False,Clean,30.69
TXN0381,2023-01-04 23:15:00,CUST1130,CUST2361,Malta,Netherlands,1040.18,False,Clean,33.82
TXN0382,2023-01-04 23:30:00,CUST1403,CUST2459,Netherlands,Germany,882.04,False,Clean,25.65
TXN0383,2023-01-04 23:45:00,CUST1151,CUST2248,Latvia,Malta,11217.31,False,Clean,15.93
TXN0384,2023-01-05 00:00:00,CUST1053,CUST2566,Lithuania,Germany,5111.14,False,Clean,33.16
TXN0385,2023-01-05 00:15:00,CUST1119,CUST2673,Estonia,Latvia,9881.93,True,Structuring,86.57
TXN0386,2023-01-05 00:30:00,CUST1672,CUST2946,Malta,Estonia,6760.13,False,Clean,30.33
TXN0387,2023-01-05 00:45:00,CUST1919,CUST2422,Luxembourg,Netherlands,7068.47,False,Clean,27.98
TXN0388,2023-01-05 01:00:00,CUST1627,CUST2923,Luxembourg,Germany,7936.8,False,Clean,16.37
TXN0389,2023-01-05 01:15:00,CUST1586,CUST2738,Cyprus,Germany,10838.96,False,Clean,19.36
TXN0390,2023-01-05 01:30:00,CUST1624,CUST2015,Malta,Luxembourg,4465.79,False,Clean,10.58
TXN0391,2023-01-05 01:45:00,CUST1967,CUST2736,Estonia,Malta,2263.02,False,Clean,13.76
TXN0392,2023-01-05 02:00:00,CUST1419,CUST2573,Estonia,Lithuania,9707.89,True,Structuring,80.18
TXN0393,2023-01-05 02:15:00,CUST1421,CUST2122,Cyprus,Latvia,5241.18,False,Clean,31.82
TXN0394,2023-01-05 02:30:00,CUST1103,CUST2277,Cyprus,Estonia,6916.12,False,Clean,26.73
TXN0395,2023-01-05 02:45:00,CUST1851,CUST2558,Germany,Netherlands,9880.73,False,Clean,18.96
TXN0396,2023-01-05 03:00:00,CUST1253,CUST2453,Estonia,Germany,7664.82,False,Clean,7.6
TXN0397,2023-01-05 03:15:00,CUST1226,CUST2390,Lithuania,Malta,9494.04,False,Clean,6.71
TXN0398,2023-01-05 03:30:00,CUST1111,CUST2294,Luxembourg,Lithuania,8390.9,False,Clean,16.23
TXN0399,2023-01-05 03:45:00,CUST1509,CUST2574,Lithuania,Latvia,11227.05,False,Clean,18.91
TXN0400,2023-01-05 04:00:00,CUST1472,CUST2598,Netherlands,Latvia,10736.08,False,Clean,23.27
TXN0401,2023-01-05 04:15:00,CUST1098,CUST2446,Malta,Malta,8245.75,False,Clean,5.19
TXN0402,2023-01-05 04:30:00,CUST1152,CUST2210,Cyprus,Luxembourg,10344.09,False,Clean,34.69
TXN0403,2023-01-05 04:45:00,CUST1860,CUST2590,Germany,Netherlands,13166.61,False,Clean,15.92
TXN0404,2023-01-05 05:00:00,CUST1913,CUST2714,Lithuania,Germany,6767.93,False,Clean,30.44
TXN0405,2023-01-05 05:15:00,CUST1895,CUST2302,Latvia,Netherlands,6485.06,False,Clean,21.05
TXN0406,2023-01-05 05:30:00,CUST1877,CUST2909,Luxembourg,Malta,11581.56,False,Clean,8.91
TXN0407,2023-01-05 05:45:00,CUST1337,CUST2223,Germany,Malta,8947.03,False,Clean,28.93
TXN0408,2023-01-05 06:00:00,CUST1705,CUST2734,Germany,Netherlands,1529.6,False,Clean,26.29
TXN0409,2023-01-05 06:15:00,CUST1821,CUST2003,Lithuania,Cyprus,13435.62,False,Clean,20.82
TXN0410,2023-01-05 06:30:00,CUST1162,CUST2990,Latvia,Lithuania,9829.93,True,Structuring,75.98
TXN0411,2023-01-05 06:45:00,CUST1719,CUST2518,Netherlands,Latvia,11351.75,False,Clean,7.62
TXN0412,2023-01-05 07:00:00,CUST1956,CUST2093,Lithuania,Cyprus,11502.52,False,Clean,24.68
TXN0413,2023-01-05 07:15:00,CUST1680,CUST2520,Latvia,Estonia,14320.11,False,Clean,32.34
TXN0414,2023-01-05 07:30:00,CUST1995,CUST2428,Germany,Latvia,1284.95,False,Clean,7.8
TXN0415,2023-01-05 07:45:00,CUST1160,CUST2493,Luxembourg,Latvia,9154.42,False,Clean,12.91
TXN0416,2023-01-05 08:00:00,CUST1579,CUST2235,Latvia,Lithuania,6703.69,False,Clean,32.07
TXN0417,2023-01-05 08:15:00,CUST1800,CUST2620,Germany,Estonia,5294.18,False,Clean,13.53
TXN0418,2023-01-05 08:30:00,CUST1397,CUST2161,Malta,Germany,1809.62,False,Clean,24.62
TXN0419,2023-01-05 08:45:00,CUST1276,CUST2721,Lithuania,Estonia,8658.48,False,Clean,21.04
TXN0420,2023-01-05 09:00:00,CUST1815,CUST2752,Cyprus,Germany,7446.09,False,Clean,22.89
TXN0421,2023-01-05 09:15:00,CUST1915,CUST2331,Lithuania,Luxembourg,2016.04,False,Clean,17.47
TXN0422,2023-01-05 09:30:00,CUST1503,CUST2333,Malta,Luxembourg,9708.17,True,Structuring,89.85
TXN0423,2023-01-05 09:45:00,CUST1895,CUST2050,Estonia,Estonia,11200.32,False,Clean,6.46
TXN0424,2023-01-05 10:00:00,CUST1391,CUST2523,Estonia,Netherlands,11625.54,False,Clean,27.33
TXN0425,2023-01-05 10:15:00,CUST1134,CUST2863,Estonia,Malta,13627.91,False,Clean,27.38
TXN0426,2023-01-05 10:30:00,CUST1194,CUST2668,Lithuania,Estonia,6437.33,False,Clean,25.12
TXN0427,2023-01-05 10:45:00,CUST1400,CUST2492,Netherlands,Cyprus,14319.56,False,Clean,24.31
TXN0428,2023-01-05 11:00:00,CUST1639,CUST2582,Lithuania,Cyprus,13048.73,False,Clean,12.31
TXN0429,2023-01-05 11:15:00,CUST1032,CUST2681,Luxembourg,Lithuania,4799.27,False,Clean,5.67
TXN0430,2023-01-05 11:30:00,CUST1687,CUST2272,Malta,Malta,2809.6,False,Clean,29.26
TXN0431,2023-01-05 11:45:00,CUST1459,CUST2580,Luxembourg,Malta,6813.15,False,Clean,19.73
TXN0432,2023-01-05 12:00:00,CUST1954,CUST2867,Malta,Germany,6327.53,False,Clean,14.21
TXN0433,2023-01-05 12:15:00,CUST1882,CUST2252,Cyprus,Latvia,8847.93,False,Clean,8.06
TXN0434,2023-01-05 12:30:00,CUST1469,CUST2560,Latvia,Lithuania,8959.1,False,Clean,6.88
TXN0435,2023-01-05 12:45:00,CUST1374,CUST2696,Lithuania,Cyprus,11374.81,False,Clean,15.47
TXN0436,2023-01-05 13:00:00,CUST1021,CUST2832,Lithuania,Cyprus,7893.4,False,Clean,29.14
TXN0437,2023-01-05 13:15:00,CUST1749,CUST2699,Germany,Luxembourg,2019.93,False,Clean,32.56
TXN0438,2023-01-05 13:30:00,CUST1669,CUST2090,Malta,Germany,12945.22,False,Clean,31.9
TXN0439,2023-01-05 13:45:00,CUST1037,CUST2446,Germany,Cyprus,4991.59,False,Clean,32.6
TXN0440,2023-01-05 14:00:00,CUST1229,CUST2332,Germany,Cyprus,14583.81,False,Clean,32.23
TXN0441,2023-01-05 14:15:00,CUST1364,CUST2139,Lithuania,Germany,2208.97,False,Clean,20.82
TXN0442,2023-01-05 14:30:00,CUST1562,CUST2357,Netherlands,Cyprus,14394.64,False,Clean,11.58
TXN0443,2023-01-05 14:45:00,CUST1437,CUST2601,Latvia,Latvia,1819.67,False,Clean,28.94
TXN0444,2023-01-05 15:00:00,CUST1775,CUST2274,Latvia,Netherlands,3850.02,False,Clean,11.41
TXN0445,2023-01-05 15:15:00,CUST1282,CUST2019,Luxembourg,Lithuania,1175.41,False,Clean,13.02
TXN0446,2023-01-05 15:30:00,CUST1026,CUST2983,Malta,Latvia,10724.14,False,Clean,12.0
TXN0447,2023-01-05 15:45:00,CUST1225,CUST2311,Cyprus,Latvia,12829.33,False,Clean,20.45
TXN0448,2023-01-05 16:00:00,CUST1276,CUST2870,Malta,Netherlands,6794.03,False,Clean,14.65
TXN0449,2023-01-05 16:15:00,CUST1797,CUST2886,Netherlands,Luxembourg,13963.57,False,Clean,9.62
TXN0450,2023-01-05 16:30:00,CUST1608,CUST2978,Netherlands,Malta,9059.34,False,Clean,18.6
TXN0451,2023-01-05 16:45:00,CUST1283,CUST2154,Latvia,Lithuania,9635.1,False,Clean,31.22
TXN0452,2023-01-05 17:00:00,CUST1878,CUST2390,Estonia,Luxembourg,12758.58,False,Clean,22.12
TXN0453,2023-01-05 17:15:00,CUST1959,CUST2260,Germany,Luxembourg,4803.6,False,Clean,31.35
TXN0454,2023-01-05 17:30:00,CUST1480,CUST2620,Germany,Latvia,5636.85,False,Clean,10.88
TXN0455,2023-01-05 17:45:00,CUST1452,CUST2883,Latvia,Cyprus,13636.3,False,Clean,10.01
TXN0456,2023-01-05 18:00:00,CUST1828,CUST2797,Malta,Luxembourg,13563.97,False,Clean,22.27
TXN0457,2023-01-05 18:15:00,CUST1815,CUST2571,Netherlands,Netherlands,14659.0,False,Clean,18.9
TXN0458,2023-01-05 18:30:00,CUST1658,CUST2125,Malta,Malta,13576.66,False,Clean,24.81
TXN0459,2023-01-05 18:45:00,CUST1515,CUST2354,Cyprus,Lithuania,2346.89,False,Clean,28.84
TXN0460,2023-01-05 19:00:00,CUST1546,CUST2273,Estonia,Estonia,12444.0,False,Clean,27.54
TXN0461,2023-01-05 19:15:00,CUST1191,CUST2619,Latvia,Germany,6442.66,False,Clean,33.27
TXN0462,2023-01-05 19:30:00,CUST1048,CUST2811,Germany,Cyprus,14866.62,False,Clean,16.95
TXN0463,2023-01-05 19:45:00,CUST1511,CUST2245,Lithuania,Netherlands,7348.07,False,Clean,11.19
TXN0464,2023-01-05 20:00:00,CUST1016,CUST2848,Malta,Germany,8530.62,False,Clean,21.53
TXN0465,2023-01-05 20:15:00,CUST1171,CUST2450,Netherlands,Malta,8181.74,False,Clean,8.32
TXN0466,2023-01-05 20:30:00,CUST1219,CUST2930,Lithuania,Malta,5165.19,False,Clean,13.67
TXN0467,2023-01-05 20:45:00,CUST1157,CUST2247,Cyprus,Estonia,1587.82,False,Clean,11.24
TXN0468,2023-01-05 21:00:00,CUST1476,CUST2520,Latvia,Luxembourg,13486.94,False,Clean,16.9
TXN0469,2023-01-05 21:15:00,CUST1045,CUST2141,Malta,Latvia,12138.8,False,Clean,8.34
TXN0470,2023-01-05 21:30:00,CUST1372,CUST2362,Germany,Latvia,2523.14,False,Clean,5.96
TXN0471,2023-01-05 21:45:00,CUST1517,CUST2008,Malta,Lithuania,11763.14,False,Clean,24.7
TXN0472,2023-01-05 22:00:00,CUST1098,CUST2478,Estonia,Netherlands,9574.78,False,Clean,23.31
TXN0473,2023-01-05 22:15:00,CUST1891,CUST2352,Luxembourg,Netherlands,6432.58,False,Clean,26.25
TXN0474,2023-01-05 22:30:00,CUST1744,CUST2996,Lithuania,Luxembourg,4183.31,False,Clean,24.81
TXN0475,2023-01-05 22:45:00,CUST1036,CUST2495,Estonia,Malta,12966.07,False,Clean,8.43
TXN0476,2023-01-05 23:00:00,CUST1279,CUST2606,Cyprus,Lithuania,10652.73,False,Clean,13.73
TXN0477,2023-01-05 23:15:00,CUST1348,CUST2833,Germany,Luxembourg,8442.23,False,Clean,8.89
TXN0478,2023-01-05 23:30:00,CUST1496,CUST2427,Lithuania,Germany,9338.74,False,Clean,30.29
TXN0479,2023-01-05 23:45:00,CUST1301,CUST2039,Cyprus,Malta,1820.46,True,Layering,66.92
TXN0480,2023-01-06 00:00:00,CUST1180,CUST2593,Estonia,Latvia,7371.84,False,Clean,11.05
TXN0481,2023-01-06 00:15:00,CUST1606,CUST2187,Estonia,Malta,3308.65,False,Clean,15.24
TXN0482,2023-01-06 00:30:00,CUST1098,CUST2596,Luxembourg,Netherlands,3521.56,False,Clean,34.0
TXN0483,2023-01-06 00:45:00,CUST1699,CUST2600,Lithuania,Malta,10088.91,False,Clean,22.82
TXN0484,2023-01-06 01:00:00,CUST1992,CUST2754,Germany,Luxembourg,9682.44,True,Structuring,88.39
TXN0485,2023-01-06 01:15:00,CUST1115,CUST2854,Estonia,Netherlands,6354.47,False,Clean,12.94
TXN0486,2023-01-06 01:30:00,CUST1190,CUST2093,Latvia,Lithuania,9672.58,True,Structuring,85.48
TXN0487,2023-01-06 01:45:00,CUST1252,CUST2086,Luxembourg,Luxembourg,9906.83,False,Clean,28.52
TXN0488,2023-01-06 02:00:00,CUST1980,CUST2044,Cyprus,Estonia,13132.21,False,Clean,25.58
TXN0489,2023-01-06 02:15:00,CUST1927,CUST2137,Lithuania,Germany,9770.79,True,Structuring,88.18
